x, y
0.05415162454873646, 62.56983240223463
0.055956678700361015, 59.4413407821229
0.09747292418772563, 61.67597765363128
0.12093862815884476, 63.910614525139664
0.10108303249097474, 46.927374301675975
0.10469314079422383, 45.13966480446927
0.15703971119133575, 49.608938547486034
0.1931407942238267, 50.94972067039106
0.2292418772563177, 45.58659217877095
0.19494584837545126, 41.564245810055866
0.15342960288808666, 42.90502793296089
0.1371841155234657, 44.6927374301676
0.18592057761732853, 36.20111731843575
0.2472924187725632, 29.497206703910614
0.2779783393501805, 28.60335195530726
0.3068592057761733, 30.391061452513966
0.2996389891696751, 24.1340782122905
0.3176895306859206, 16.53631284916201
0.37906137184115524, 14.748603351955307
